sensor_060,sensor_104,sensor_511,sensor_349,sensor_022,sensor_029,sensor_437,sensor_130,sensor_125,sensor_296,sensor_317,sensor_301,sensor_126,sensor_295,sensor_027,sensor_034,sensor_080,sensor_453,sensor_131,sensor_065,result
0.1773,-0.0126,43.6941,0.0156,-5731.25,68.6111,1.8426,-0.8042,15.87,334.9791,7.8425,0.0671,1.229,333.7498,1.9675,8.7646,-0.019,6.9833,0.7003,19.8227,양품
-1.7336,-0.0098,40.9731,0.0194,-5200.25,71.7889,1.3426,-0.5204,15.74,200.1674,4.649,0.0437,1.276,80.8512,1.9505,9.1526,0.0011,4.2864,0.7154,21.7336,양품
-6.74,-0.0084,41.543,0.0195,-5415.25,69.2444,2.2029,0.1419,15.61,345.5339,6.1771,0.0815,0.8278,113.5411,1.9943,9.7137,-0.0322,4.5814,0.7131,26.74,양품
-3.1927,-0.0088,40.7932,0.0156,-5156.5,73.0778,0.8922,0.1419,15.61,118.0321,4.475,0.0312,0.8278,223.8102,1.99,8.4537,-0.0082,4.2978,0.7131,23.1927,양품
2.7927,-0.0091,56.044,0.0245,-5419.75,73.1222,4.3207,-0.8042,15.87,379.5931,5.3451,0.1323,1.229,152.3797,1.9645,8.2345,-0.0107,4.8754,0.7003,17.2073,양품
3.64,-0.0127,63.6542,0.0281,-5470.0,71.0889,0.5929,-0.8042,15.87,169.849,7.9278,0.0182,1.229,585.2811,2.0133,9.2064,-0.0021,6.6509,0.7003,16.36,양품
1.0691,-0.0084,84.3982,0.0165,-5645.0,75.2333,3.9093,-0.5204,16.08,135.206,4.8521,0.1163,1.154,407.2419,1.9933,8.9833,0.0012,4.5097,0.7492,18.9309,불량
-1.8736,-0.0074,31.0811,0.0212,-5399.75,70.6667,2.8757,1.419,15.75,155.3984,5.6345,0.0939,0.7048,433.1046,1.997,8.8973,-0.0063,4.6529,0.821,21.8736,불량
5.7309,-0.0086,60.6414,0.0229,-5280.25,70.9444,4.8648,-0.7569,15.87,177.8227,4.0778,0.1532,1.182,669.5667,2.0005,9.534,-0.0255,3.3589,0.7397,14.2691,양품
-4.0527,-0.0079,65.4088,0.0145,-4921.0,69.9556,1.5459,2.458,15.61,260.8869,5.8493,0.0526,1.097,280.0417,2.002,8.9036,-0.0145,4.8502,0.8346,24.0527,불량
-2.5418,-0.0055,107.5171,0.0279,-5554.25,71.0667,3.5787,1.419,15.75,291.3902,4.8906,0.1197,0.7048,469.1847,1.969,8.8973,0.0066,4.8227,0.821,22.5418,불량
-6.6455,-0.0105,30.5489,0.0236,-5284.0,70.0778,1.9042,0.0,15.78,247.2603,5.6453,0.059,1.276,178.518,2.0227,8.9036,-0.0213,5.543,0.7446,26.6455,불량
1.0518,-0.0119,31.0924,0.0217,-5396.75,70.3556,2.6592,-0.8042,15.87,103.2904,4.0382,0.0933,1.229,212.8401,1.9837,9.0744,-0.0082,3.4986,0.7003,18.9482,양품
-0.81,-0.0096,21.9608,0.0161,-5048.5,69.0333,2.1798,-1.277,15.78,178.9644,4.5788,0.0695,1.22,182.7795,1.98,9.1526,-0.0108,3.7451,0.7223,20.81,양품
-5.1491,-0.0089,39.2707,0.0208,-5489.75,74.3778,1.9172,-1.277,15.78,373.9165,6.5356,0.0621,1.22,185.1331,1.97,9.1637,-0.01,5.4255,0.7223,25.1491,양품
6.2636,-0.0109,29.2571,0.0186,-5673.5,72.3667,2.7019,-1.277,15.78,361.3875,7.2888,0.0969,1.22,178.6328,1.9885,9.7571,-0.028,5.0398,0.7223,13.7364,양품
-4.8873,-0.0098,35.7143,0.0252,-5652.0,72.0444,0.914,-1.277,15.78,152.8929,5.1937,0.0307,1.22,393.2709,2.001,8.7609,0.0046,4.4221,0.7223,24.8873,양품
-2.15,-0.0123,65.9207,0.0173,-5467.75,74.8556,2.6235,-0.615,15.84,163.94,6.496,0.0798,1.338,380.1924,1.99,8.1409,-0.0091,5.2302,0.7202,22.15,양품
-1.97,-0.0111,27.8652,0.0337,-5377.0,74.9222,1.9435,1.655,15.75,324.8604,5.6848,0.0637,0.946,315.545,1.9545,9.088,0.0021,5.0281,0.8137,21.97,양품
0.7,-0.0102,36.2301,0.0257,-5311.0,76.4889,2.2078,-0.615,15.84,70.157,8.5613,0.0673,1.338,570.1164,2.0057,9.088,-0.0217,6.4045,0.7202,19.3,양품
-2.7136,-0.0129,16.3107,0.0211,-5425.5,74.0889,2.7842,-1.277,15.78,299.6135,7.6071,0.0822,1.22,492.3078,1.992,9.6515,0.0149,6.0706,0.7223,22.7136,양품
-5.2427,-0.0118,34.8936,0.0167,-5439.25,74.9556,2.2592,-0.615,15.84,44.8442,7.017,0.0674,1.338,295.8168,1.9935,8.8097,-0.0115,5.515,0.7202,25.2427,양품
-2.8055,-0.0113,48.5651,0.0318,-5361.75,74.6,4.2331,-0.615,15.84,190.0956,6.7837,0.1289,1.338,218.2054,1.9917,9.6515,-0.0132,6.2449,0.7202,22.8055,양품
-4.6582,-0.0123,38.9452,0.0205,-5506.5,67.6333,2.2054,-0.615,15.84,254.8869,8.7342,0.0682,1.338,326.9093,1.9977,8.7326,-0.0029,6.5069,0.7202,24.6582,양품
-1.1455,-0.0106,33.8028,0.0216,-5475.5,70.5444,2.8396,-0.7569,15.87,72.3003,7.5121,0.0942,1.357,257.5066,2.0115,9.3181,-0.011,6.2064,0.7085,21.1455,불량
3.1336,-0.0062,53.2258,0.0536,-5486.5,70.0444,3.0675,-1.83,16.09,186.0276,4.8532,0.1079,1.757,442.479,2.0045,8.7556,-0.0138,4.9556,0.7182,16.8664,불량
3.6809,-0.0115,32.9718,0.0205,-5546.0,70.4,5.1484,1.655,15.75,189.8409,7.285,0.1618,0.946,129.6842,2.0085,9.0744,-0.0179,5.4937,0.8137,16.3191,양품
5.17,-0.0114,48.4048,0.015,-5285.0,74.5333,1.6383,-0.615,15.84,58.0057,7.2793,0.0628,1.338,129.7947,1.9923,8.2061,-0.002,6.3756,0.7202,14.83,양품
-1.2955,-0.0099,54.8223,0.0322,-5312.75,70.8778,3.0902,-0.615,15.84,154.3362,8.243,0.0969,1.338,289.2304,1.9865,8.8215,-0.0183,5.7589,0.7202,21.2955,양품
3.8109,-0.0102,69.7789,0.0146,-5260.25,72.8444,3.7804,-0.615,15.84,225.2249,6.8522,0.121,1.338,237.6052,2.0088,8.9605,-0.0062,5.409,0.7202,16.1891,양품
2.0509,-0.0114,60.6593,0.026,-5445.25,67.9778,4.7706,-0.615,15.84,202.853,6.612,0.1414,1.338,406.9532,1.989,8.6556,-0.0285,6.5409,0.7202,17.9491,양품
0.6327,-0.0107,59.0164,0.0207,-5431.75,76.9333,4.6768,0.0,15.86,88.5226,6.9689,0.1401,1.229,274.2631,1.9805,8.324,-0.0092,5.5223,0.7612,19.3673,양품
1.7036,-0.0115,44.2037,0.0267,-5483.0,75.8889,1.3434,0.0,15.86,188.0656,5.3636,0.0435,1.229,260.1653,1.9457,9.088,-0.0137,5.1404,0.7612,18.2964,양품
-1.7818,-0.0119,21.8258,0.0302,-5149.0,76.3778,8.175,1.655,15.75,321.8581,7.3056,0.2636,0.946,625.422,2.0055,8.2061,-0.0039,6.2744,0.8137,21.7818,양품
-2.2373,-0.0125,33.7011,0.0259,-5398.75,74.4444,1.6723,0.0,15.86,197.0455,6.4999,0.0502,1.229,327.9191,1.9943,9.1637,-0.0138,5.7864,0.7612,22.2373,양품
-4.9627,-0.0117,23.0523,0.0255,-5238.0,69.6667,7.661,1.655,15.75,109.5628,6.999,0.2701,0.946,606.9393,1.9805,9.1526,-0.0112,5.5559,0.8137,24.9627,양품
-2.0327,-0.0124,33.0312,0.0229,-5305.25,68.4556,2.1032,-1.229,15.84,59.6455,8.1124,0.0679,1.347,443.9012,1.9875,9.1526,0.0018,6.4553,0.7189,22.0327,양품
-1.8709,-0.0114,23.7624,0.0226,-5516.5,76.6556,3.2877,0.0473,15.85,94.4965,6.3841,0.1053,1.376,379.6195,1.9975,9.1141,0.0032,5.9033,0.743,21.8709,양품
3.7555,-0.0117,44.3497,0.027,-5206.0,69.0333,2.457,1.655,15.75,264.5302,7.7094,0.0764,0.946,180.7964,1.9875,9.2064,-0.003,6.8527,0.8137,16.2445,양품
-4.8609,-0.0115,35.6522,0.0308,-4977.5,74.0778,3.0339,-1.371,15.91,254.337,6.914,0.09,1.229,1362.3398,2.0032,9.6515,-0.0044,6.8943,0.709,24.8609,양품
-0.1145,-0.01,31.9202,0.0229,-5404.5,70.1889,4.2432,0.0473,15.85,103.4356,7.1176,0.1637,1.376,254.9804,2.0042,8.8215,-0.0166,6.0202,0.743,20.1145,양품
-3.9255,-0.0118,53.5032,0.0236,-5241.0,69.9556,5.2649,0.0,15.86,157.4685,7.1302,0.1753,1.229,377.2329,1.9863,8.8973,0.0057,6.3058,0.7612,23.9255,양품
-3.54,-0.0111,51.5254,0.027,-5393.5,67.0889,1.9387,0.0,15.86,247.7512,6.3854,0.0607,1.229,534.1719,2.0013,8.627,0.0014,4.751,0.7612,23.54,양품
-5.68,-0.0113,26.4901,0.0245,-5422.75,71.0,2.5963,0.0473,15.85,109.8829,5.896,0.0896,1.376,269.2364,1.953,8.8215,-0.017,5.2182,0.743,25.68,양품
2.4209,-0.0122,25.4882,0.019,-5130.75,73.3667,3.2973,0.0473,15.85,225.5645,5.114,0.1111,1.376,1100.5957,1.9842,8.7786,0.002,5.1557,0.743,17.5791,양품
-0.3136,-0.011,63.5641,0.0439,-5392.25,70.1556,3.2999,0.2838,16.07,239.2001,8.8015,0.1002,1.286,365.4863,1.9777,9.0447,-0.0274,7.2903,0.7772,20.3136,불량
-0.0345,-0.0064,46.875,0.0286,-5390.0,70.2556,2.7115,1.419,15.69,153.4609,5.3009,0.0848,0.8089,349.919,2.0025,9.3181,-0.0107,4.4176,0.8557,20.0345,불량
-1.2164,-0.0108,45.5814,0.0234,-5274.25,73.0778,5.3867,-0.615,15.84,226.6701,5.2422,0.1765,1.338,643.0948,1.959,9.6515,0.0093,5.0102,0.7202,21.2164,불량
1.8109,-0.0128,45.4012,0.0273,-5043.5,75.5778,1.0712,0.0,15.86,200.8704,4.8013,0.0371,1.593,483.398,1.9788,9.1141,-0.0078,4.6753,0.6957,18.1891,양품
1.2109,-0.0097,16.5589,0.0273,-5547.5,74.9556,1.8791,0.0,15.86,344.5587,6.5606,0.0582,1.593,163.1247,1.9902,8.9818,-0.0087,5.6418,0.6957,18.7891,양품
-2.5945,-0.0121,44.4444,0.0376,-5294.5,74.7,4.1892,0.0,15.86,94.3486,6.2475,0.1345,1.593,578.3935,2.0017,9.6515,-0.0036,6.0209,0.6957,22.5945,양품
-2.91,-0.0126,24.5788,0.0244,-5259.25,67.2,2.3179,0.0,15.86,270.728,7.3243,0.0702,1.593,217.0705,1.9752,8.8105,-0.0091,6.0364,0.6957,22.91,양품
-3.2436,-0.0099,30.2267,0.0351,-5395.5,76.3,1.9874,-0.8042,15.74,312.4819,7.1874,0.0772,1.366,617.4401,1.999,9.1637,0.0023,5.5141,0.7348,23.2436,양품
-3.6345,-0.0109,40.2286,0.0237,-5573.75,72.4222,2.8555,0.0,15.86,201.6837,5.8711,0.0879,1.593,361.4926,2.0225,8.9605,-0.0052,6.0318,0.6957,23.6345,양품
-3.9927,-0.0106,53.584,0.0257,-5487.0,77.9,4.4087,-0.8042,15.74,73.2302,6.7416,0.139,1.366,469.5821,2.0025,8.2061,-0.0112,7.157,0.7348,23.9927,양품
-2.3618,-0.0144,38.8215,0.0183,-5364.75,67.0222,1.667,-0.8042,15.74,151.9592,6.836,0.051,1.366,135.7998,2.014,8.627,-0.0006,5.6251,0.7348,22.3618,양품
4.7282,-0.01,50.8728,0.0242,-5464.5,69.1111,2.8499,0.0,15.86,187.9246,6.9325,0.0911,1.593,561.8983,1.9983,9.0447,0.0098,5.439,0.6957,15.2718,양품
-3.1964,-0.0073,45.0512,0.0291,-5362.5,68.4333,3.489,-0.8042,15.74,97.3961,6.2762,0.121,1.366,195.8307,2.0092,8.627,-0.0024,6.0216,0.7348,23.1964,양품
-1.5036,-0.0117,25.5591,0.0269,-5378.0,73.3111,1.6458,-0.8042,15.74,172.8246,4.9589,0.0543,1.366,181.8259,2.008,9.7571,-0.0079,3.8341,0.7348,21.5036,양품
8.9964,-0.0124,35.4481,0.0177,-5339.75,74.9778,3.5763,-0.8988,15.73,95.4236,6.9415,0.1119,1.201,376.0393,2.0252,9.1141,-0.0048,6.1254,0.6676,11.0036,양품
-0.4109,-0.0109,63.0137,0.0183,-5492.75,70.2222,2.9384,-0.8988,15.73,143.8356,6.1033,0.1083,1.201,231.8453,1.984,9.534,-0.009,4.5411,0.6676,20.4109,양품
-6.5027,-0.012,37.422,0.0176,-5342.0,67.4778,1.9096,-0.8988,15.73,132.1675,5.3559,0.0587,1.201,464.9165,1.964,8.7286,-0.0106,4.59,0.6676,26.5027,양품
-3.7673,-0.0112,24.2152,0.0293,-5656.75,72.4556,4.3917,-0.8042,15.74,148.5665,9.4679,0.1489,1.366,354.0305,1.9582,8.3845,-0.0092,7.4297,0.7348,23.7673,양품
3.3691,-0.0111,52.1348,0.0278,-5522.0,74.0111,1.8379,-0.8988,15.73,262.6371,5.4071,0.0611,1.201,325.5426,1.9748,9.1637,-0.0068,4.8288,0.6676,16.6309,양품
1.3355,-0.0111,61.3995,0.0254,-5302.75,76.6556,2.1785,-0.8042,15.74,41.2906,4.8265,0.0771,1.366,454.5975,2.0078,8.1409,0.0058,4.4118,0.7348,18.6645,양품
-3.4327,-0.0122,27.1326,0.0316,-5482.75,73.6222,1.9935,-0.8988,15.73,108.0382,8.5633,0.0656,1.201,41.5241,1.9977,9.088,0.002,7.3703,0.6676,23.4327,양품
-3.8691,-0.0082,46.5544,0.0313,-6496.75,73.1333,7.9434,-0.8042,15.74,26.602,9.0982,0.1884,1.366,60.4669,1.7875,8.9607,0.001,7.0304,0.7348,23.8691,양품
4.9336,-0.0099,62.9442,0.0284,-5519.25,68.4111,4.434,-0.8988,15.73,130.545,5.8045,0.1381,1.201,253.5013,2.0105,9.0744,-0.0107,5.7158,0.6676,15.0664,양품
1.1891,-0.008,65.9409,0.0446,-5414.25,69.8667,3.8518,-0.8042,15.74,199.0048,6.7082,0.1322,1.366,208.0615,1.9795,9.2064,-0.0072,5.7589,0.7348,18.8109,양품
-2.3109,-0.0124,55.5891,0.0112,-6553.5,75.2889,8.1954,0.6623,15.76,36.8544,7.4485,0.1428,0.7474,151.1655,0.6258,8.6024,0.0269,7.0236,0.8307,22.3109,양품
-3.0645,-0.0115,44.2516,0.0113,-5711.75,76.6,4.2295,0.6623,15.76,217.3314,6.8386,0.1282,0.7474,594.7377,1.9763,8.2061,0.0261,6.0474,0.8307,23.0645,양품
-1.99,-0.0084,33.1852,0.0157,-5477.0,76.5,1.9525,0.5204,15.66,28.8733,7.5402,0.0691,0.9602,380.7589,1.9875,8.1409,0.0085,6.0392,0.8218,21.99,양품
3.1727,-0.0085,34.1679,0.024,-5694.25,68.6667,3.5242,0.6623,15.76,208.0471,7.0465,0.1423,0.7474,249.5401,2.009,9.9095,-0.0075,4.7169,0.8307,16.8273,양품
1.8318,-0.0117,51.3919,0.026,-5946.25,74.1667,3.1333,0.5204,15.66,119.1256,7.3869,0.1051,0.9602,603.3613,1.9853,8.6024,0.0137,6.1468,0.8218,18.1682,양품
-4.9191,-0.0105,23.8379,0.0204,-5540.0,74.8889,4.7565,0.5204,15.66,551.9555,7.072,0.1557,0.9602,482.0325,1.9963,8.3845,-0.0068,6.277,0.8218,24.9191,양품
-2.3264,-0.0116,32.6882,0.0238,-5418.75,76.0556,3.8404,0.6623,15.76,242.3723,5.2364,0.1315,0.7474,328.0431,1.9893,8.2061,0.0012,5.4652,0.8307,22.3264,양품
-6.2591,-0.0096,68.6606,0.018,-5587.5,75.3556,0.5677,0.6623,15.76,126.4684,7.6422,0.0194,0.7474,734.3026,2.012,9.088,-0.0049,7.8128,0.8307,26.2591,양품
-0.4636,-0.0077,29.8217,0.0227,-5524.25,77.2222,1.471,0.5204,15.66,70.3817,4.5381,0.0496,0.9602,394.6918,2.0107,9.1141,0.0105,3.8256,0.8218,20.4636,양품
-0.28,-0.0107,41.0735,0.0231,-6370.0,73.1778,8.1388,0.3784,15.73,73.1072,8.1889,0.1762,0.9365,153.4036,1.7937,8.9607,0.0023,7.1345,0.8741,20.28,양품
4.7382,-0.0094,53.4759,0.0188,-5403.5,70.4333,4.6315,0.6623,15.76,116.7233,7.6719,0.1393,0.7474,531.4719,1.9663,8.9541,0.01,7.1644,0.8307,26.6443,양품
-6.4945,-0.0117,38.6266,0.027,-5573.75,68.9,5.4032,0.5204,15.66,114.9967,7.5794,0.1624,0.9602,307.6257,2.0027,8.627,0.0075,6.3312,0.8218,26.4945,양품
-3.9618,-0.0119,24.3442,0.0132,-4958.5,77.1222,1.9879,0.5204,15.66,60.6156,5.6581,0.0659,0.9602,395.7849,1.9892,8.2061,0.0144,5.238,0.8218,23.9618,양품
-2.49,-0.0063,68.8,0.22,-5247.0,68.7,2.3038,0.2838,16.07,188.0574,5.4164,0.0832,1.286,387.8299,1.9572,8.8909,-0.0331,4.4471,0.7772,22.49,불량
-0.5345,-0.0134,47.7167,0.0174,-5442.25,68.8667,1.9206,0.5204,15.66,167.7876,8.7276,0.0642,0.9602,569.8727,2.0212,9.9095,0.0125,6.1609,0.8218,20.5345,양품
-7.8145,-0.0121,22.3602,0.0255,-5441.0,74.6111,5.5504,0.5204,15.66,193.45,7.6173,0.177,0.9602,665.633,1.9825,9.1637,0.0059,6.2413,0.8218,27.8145,양품
-2.9791,-0.0123,62.6653,0.0168,-5597.5,73.3556,2.8395,0.3784,15.73,107.8718,7.2437,0.0984,0.9365,276.9892,2.0197,8.3271,-0.0124,5.6926,0.8741,22.9791,양품
0.3173,-0.013,32.2148,0.0173,-5399.5,68.2444,4.7096,-0.3311,15.77,118.6957,7.6902,0.1445,1.163,266.161,1.9785,9.0402,0.0119,6.6166,0.7069,19.6827,양품
-3.4618,-0.0126,44.4886,0.024,-5429.25,74.1444,1.2948,0.3784,15.73,216.8456,6.2287,0.0412,0.9365,481.8488,1.9783,8.3808,0.0096,5.9727,0.8741,23.4618,양품
-3.4391,-0.0113,49.4481,0.0235,-5650.5,74.1,3.9382,-0.3311,15.77,363.4697,7.0636,0.1357,1.163,263.0342,2.0135,9.7571,-0.0054,6.3563,0.7069,23.4391,양품
-3.5573,-0.0103,57.0738,0.0175,-5168.25,75.4444,3.7124,0.3784,15.73,222.9925,7.3566,0.1246,0.9365,609.3261,1.9638,8.2963,0.0019,5.9754,0.8741,23.5573,양품
2.6827,-0.0131,32.8558,0.0252,-5226.25,70.7667,3.2296,0.3784,15.73,167.7227,4.9049,0.0984,0.9365,211.4669,2.0048,9.0744,-0.0044,4.4375,0.8741,17.3173,양품
1.7791,-0.0107,32.7485,0.0298,-6456.75,72.6222,8.0967,-1.466,15.75,48.2589,6.7658,0.1881,1.248,133.9935,1.7893,8.9607,-0.0024,4.9766,0.685,18.2209,양품
-1.4627,-0.013,25.3846,0.0252,-5362.75,72.9778,4.9669,0.3784,15.73,301.5886,5.0517,0.1794,0.9365,811.7029,1.98,9.7571,-0.0268,4.7115,0.8741,21.4627,양품
-5.4282,-0.0119,27.7603,0.0203,-5313.75,73.6222,5.3284,0.9461,15.69,220.6813,6.9595,0.1864,0.8231,748.7939,1.9453,8.3675,0.0045,6.0193,0.8089,25.4282,양품
-1.4609,-0.0119,38.6555,0.0156,-5689.0,74.7222,3.6293,-0.9461,15.73,215.8076,7.7137,0.1159,1.13,702.5345,1.9942,8.3267,-0.0006,6.2178,0.7269,21.4609,양품
-4.8009,-0.0118,46.4135,0.017,-5398.75,77.1222,2.2915,-0.9461,15.73,79.9687,6.2364,0.0682,1.13,764.9834,2.0,8.324,0.0112,6.0394,0.7269,24.8009,양품
-2.6682,-0.0095,48.6772,0.0179,-5284.5,77.0556,2.7571,0.0,15.77,183.3601,5.584,0.0948,1.177,345.1227,1.9525,8.1409,0.0064,5.3171,0.8224,22.6682,양품
-2.2582,-0.014,34.9065,0.023,-5657.5,72.2333,0.9183,-0.9461,15.73,150.1519,5.9525,0.0302,1.13,319.0219,2.0093,8.5615,-0.0013,5.7748,0.7269,22.2582,양품
-1.8509,-0.0124,28.3114,0.0148,-6349.25,73.8556,7.2374,-0.3311,15.77,60.4014,7.1604,0.1632,1.163,113.3089,1.8068,8.4891,0.0061,5.9522,0.7069,21.8509,양품
-1.97,-0.0086,97.8166,0.0171,-5231.5,67.0111,2.0077,-0.9461,15.73,107.3635,7.1306,0.0685,1.13,537.0646,1.996,8.662,0.0044,6.3612,0.7269,21.97,양품
-4.5718,-0.0116,48.4848,0.0172,-6461.0,73.0667,7.459,-0.3311,15.77,18.1842,8.1814,0.1675,1.163,91.3491,1.7912,8.9607,0.0082,6.7201,0.7069,24.5718,양품
-0.5655,-0.0126,37.9822,0.0209,-6106.25,68.7556,2.1655,-0.9461,15.73,474.1852,6.0136,0.0725,1.13,484.7462,2.0103,9.2036,-0.0139,5.1871,0.7269,20.5655,양품
-2.0991,-0.0112,40.8889,0.0155,-6504.75,69.2222,4.0388,0.0,15.71,72.2974,6.1777,0.0924,1.276,250.0898,1.7913,8.1605,0.0038,5.9823,0.7048,22.0991,양품
-5.1618,-0.0104,40.3361,0.0244,-5553.0,74.6667,4.6343,0.0,15.73,163.6694,7.2873,0.1423,1.465,198.5229,1.9937,8.4891,-0.0097,6.8497,0.6567,25.1618,양품
1.7736,-0.0094,69.241,0.0226,-5187.0,70.7889,2.1853,-0.9461,15.73,158.4159,6.5287,0.068,1.13,125.9471,1.9735,9.193,-0.0018,6.0373,0.7269,18.2264,양품
-0.3409,-0.0116,30.9677,0.0259,-5254.25,72.6667,2.9249,0.0,15.71,328.6711,8.9079,0.0983,1.276,277.6081,1.9933,8.451,-0.0057,6.1951,0.7048,20.3409,양품
2.8236,-0.0131,29.0353,0.0216,-5514.75,71.5556,4.321,0.0,15.71,183.9101,7.6664,0.1531,1.276,101.5164,1.9968,9.4749,-0.005,7.0138,0.7048,17.1764,양품
3.6255,-0.0144,21.5278,0.0265,-5594.75,70.8889,3.0208,0.0,15.71,368.566,8.1372,0.0942,1.276,127.7846,1.98,8.8973,-0.01,7.0046,0.7048,16.3745,양품
0.2336,-0.0129,37.2816,0.027,-5329.75,67.4889,2.6748,0.0,15.71,295.2133,6.9544,0.0862,1.276,499.5093,1.9892,8.6968,0.0109,5.635,0.7048,19.7664,양품
-5.8273,-0.0139,34.4086,0.0159,-5432.25,67.7222,3.6376,0.0,15.73,252.1382,5.4969,0.1134,1.465,253.0301,1.986,8.9541,0.0061,5.3742,0.6567,25.8273,양품
-3.4873,-0.009,35.4571,0.0151,-5431.25,69.4778,2.2893,-0.9461,15.73,122.6295,9.2888,0.0804,1.13,49.9024,1.9888,8.662,0.0017,6.6617,0.7269,23.4873,양품
-5.3264,-0.0104,40.4332,0.0163,-5636.0,73.0667,2.0837,0.3784,15.73,65.2712,7.4312,0.0661,0.9365,244.2103,2.0152,8.3675,-0.0052,6.7912,0.8741,25.3264,양품
-2.1264,-0.0124,29.899,0.0128,-6376.25,72.8556,6.4529,0.0,15.73,25.5604,6.7247,0.1073,1.465,59.7404,0.7112,8.6024,0.0017,5.8704,0.6567,22.1264,양품
-5.7373,-0.0114,44.8845,0.0116,-5337.25,68.2667,5.2363,0.0,15.71,255.7766,6.9035,0.1666,1.276,305.1561,1.989,9.9095,0.0103,5.8284,0.7048,25.7373,양품
0.2055,-0.0101,39.604,0.0197,-6517.75,72.9778,8.322,0.2365,15.68,66.0372,4.9396,0.1923,1.399,192.448,1.8057,8.1605,-0.0108,3.9849,0.7422,19.7945,양품
-2.8245,-0.0117,29.8507,0.0124,-5552.25,74.2889,6.0486,-1.797,15.67,183.0817,7.4528,0.1876,1.087,302.8337,1.9762,8.3845,-0.0116,6.2597,0.7348,22.8245,양품
-4.9336,-0.0081,67.6923,0.0242,-5731.5,67.4333,4.4772,0.0,15.57,99.7543,6.9694,0.1642,1.097,281.8138,1.9988,8.7441,0.0101,5.3496,0.6722,24.9336,양품
3.1427,-0.0116,43.0108,0.0235,-5313.5,69.6556,2.2621,-0.3311,15.77,434.4061,6.58,0.0674,1.163,732.2197,1.9918,9.0402,-0.0198,5.1599,0.7069,16.8573,양품
7.71,-0.0114,29.7268,0.0113,-5282.25,67.7778,1.7079,-0.9461,15.73,104.655,6.3838,0.0565,1.13,270.2103,1.9925,8.7286,0.0025,5.7867,0.7269,12.29,양품
-3.1827,-0.0096,51.1082,0.0121,-5418.25,74.5889,1.9894,0.0,15.73,164.9432,7.2913,0.0621,1.465,546.2749,2.0275,8.2963,0.0135,6.0808,0.6567,23.1827,양품
-5.1645,-0.0114,38.512,0.0156,-6333.25,73.3778,5.5475,0.3784,15.73,37.027,5.0275,0.1048,0.9365,181.2721,0.6785,8.6024,0.0059,4.5227,0.8741,25.1645,불량
-3.5064,-0.0119,42.7673,0.0185,-5497.5,72.1111,1.4337,0.0,15.73,275.9348,8.0069,0.0477,1.465,191.7785,1.9745,8.3675,0.0091,6.6197,0.6567,23.5064,양품
-1.0455,-0.0124,42.0627,0.0138,-5564.0,72.1889,2.953,0.0,15.71,360.3095,6.2074,0.1071,1.276,486.2455,2.0408,8.5615,0.0116,6.2126,0.7048,21.0455,양품
-4.25,-0.0133,42.2243,0.021,-5264.5,74.8778,1.0839,0.0,15.73,299.7582,6.2117,0.0355,1.465,607.0873,1.9637,8.2061,0.0103,5.7468,0.6567,24.25,양품
2.3091,-0.0111,32.287,0.0276,-6475.5,72.0556,4.3954,0.0,15.73,72.4822,6.3138,0.1017,1.465,283.0365,1.8032,8.1605,-0.0071,5.7964,0.6567,17.6909,양품
-6.2473,-0.0086,36.9942,0.0251,-5274.25,73.3,3.1188,-0.3311,15.77,218.933,5.3692,0.1021,1.163,227.9216,1.9975,8.3675,-0.0031,5.0602,0.7069,26.2473,불량
-2.5027,-0.0094,174.0988,0.0198,-6623.75,70.5667,7.7901,0.0,15.71,51.9519,8.5495,0.183,1.276,244.8447,1.7985,8.1605,-0.0275,6.6973,0.7048,22.5027,양품
4.1691,-0.0121,39.6285,0.0225,-5187.25,68.0889,6.3367,-0.4258,15.79,141.8015,8.6883,0.1922,1.064,353.6923,1.994,8.7556,-0.0026,6.7057,0.6888,15.8309,양품
-0.4491,-0.0115,48.0349,0.0219,-5384.5,67.1222,4.5675,-0.4258,15.79,211.4308,5.9439,0.1524,1.064,524.1568,1.9675,8.8909,-0.0115,5.5391,0.6888,20.4491,양품
-2.1136,-0.0113,44.0529,0.0215,-5158.75,70.9778,1.9109,-0.4258,15.79,178.7202,6.6639,0.0653,1.064,225.5665,2.0175,8.451,-0.0093,6.4289,0.6888,22.1136,양품
-0.7664,-0.0122,22.8805,0.0257,-5379.0,72.0667,4.9313,-0.4258,15.79,82.5767,5.3262,0.1536,1.064,74.7306,2.0225,9.9095,-0.035,5.4981,0.6888,20.7664,양품
0.4345,-0.0131,44.2748,0.0218,-5311.75,69.2,2.2773,-0.4258,15.79,231.7218,7.3448,0.0793,1.064,174.393,1.9888,9.3181,-0.0106,6.4384,0.6888,19.5655,양품
2.9864,-0.0134,38.0242,0.0327,-5211.0,69.3667,3.6501,-0.4258,15.79,202.7527,8.1537,0.1131,1.064,422.495,2.0122,8.9036,-0.0247,7.2434,0.6888,17.0136,양품
-3.7245,-0.0092,40.2721,0.0307,-6194.0,69.8778,5.8685,0.0,15.73,209.1403,8.1594,0.138,1.465,277.4539,1.826,8.1605,-0.0288,7.0901,0.6567,23.7245,양품
