sensor_060,sensor_104,sensor_511,sensor_349,sensor_022,sensor_029,sensor_437,sensor_130,sensor_125,sensor_296,sensor_317,sensor_301,sensor_126,sensor_295,sensor_027,sensor_034,sensor_080,sensor_453,sensor_131,sensor_065,sensor_128,sensor_023,sensor_124,sensor_520,sensor_438,sensor_015,sensor_134,sensor_388,sensor_558,sensor_057,sensor_201,sensor_461,sensor_064,sensor_472,sensor_456,sensor_478,sensor_059,sensor_077,sensor_469,sensor_366,sensor_127,sensor_512,sensor_066,sensor_091,sensor_338,sensor_470,sensor_039,sensor_033,sensor_570,sensor_069,result
3.8873,-0.0118,55.9322,0.0291,-6062.25,74.3889,2.9616,-0.8988,15.56,126.3922,5.0034,0.1,1.182,551.6946,2.016,8.5508,-0.0362,4.9132,0.6289,16.1127,0.7416,2717.5,15.57,,4.705,12.7147,986.9524,0.0,1.8156,0.9305,9.51,31.6494,6.2525,4.8701,2.9372,3.8958,4.6,0.0049,143.8028,0.0031,2.438,454.321,23.3578,8766.68,1.9974,4.2456,86.4687,84.4599,10.9921,148.1082,양품
-3.2373,-0.0101,52.6708,0.0305,-6592.25,71.1778,5.9775,0.0,15.73,52.7344,7.5403,0.1569,1.465,189.28,1.7853,8.1605,-0.0044,6.431,0.6567,23.2373,0.6866,2236.25,15.77,,2.9504,10.0122,996.759,0.0,1.3089,0.9191,18.8,31.0329,18.1627,3.5969,2.4292,4.4719,4.5777,-0.0404,430.9183,0.005,2.495,0.0,30.2685,,3.841,6.1305,86.629,85.1237,29.4518,142.8936,양품
-1.1627,-0.0125,32.7345,0.0255,-5526.75,71.2,5.4607,-0.8988,15.56,316.441,6.354,0.1748,1.182,647.1019,2.0035,9.193,-0.0037,5.5573,0.6289,21.1627,0.7416,2741.25,15.57,4.0638,3.0899,12.6488,986.9524,0.0,1.8156,0.9257,16.43,20.5798,11.2145,7.7349,3.768,3.975,4.6347,0.0047,667.3964,0.0039,2.438,645.1613,26.3724,8382.2999,2.4537,4.9463,86.313,84.5602,15.4662,149.1809,양품
-0.7418,-0.0108,43.418,0.0415,-4939.0,73.2667,10.57,-0.8988,15.56,129.2813,6.6487,0.3123,1.182,1178.988,1.9918,8.7164,0.0083,6.0237,0.6289,20.7418,0.7416,2528.5,15.57,,6.2784,13.4669,986.9524,0.0,1.8927,0.9097,10.72,15.17,14.6909,5.6139,2.5496,6.7855,4.5012,0.018,0.0,0.0048,2.438,703.0303,27.8256,8632.4399,2.8608,5.3824,86.3672,83.8405,15.4662,152.2364,양품
-6.7227,-0.0129,27.9612,0.0196,-5631.0,74.0444,2.1747,-1.277,15.47,128.3001,7.5373,0.0774,1.102,374.9809,2.0308,9.004,0.0077,6.7069,0.6799,26.7227,0.7157,2510.25,15.54,,4.5918,14.4055,986.7484,0.0,0.5786,0.9286,17.92,18.5999,9.5452,7.5198,4.0895,5.315,4.5354,0.0123,92.522,0.004,2.51,0.0,34.9591,,2.1441,6.5644,86.4814,84.1675,15.4662,151.4573,양품
0.4445,-0.0102,52.0885,0.029,-5734.75,72.4,5.0767,-0.7709,15.81,188.2363,6.7892,0.1558,1.925,613.7385,2.0205,8.7512,0.0127,5.9947,0.8705,19.5555,0.5353,2806.25,15.9,,6.2155,18.0388,1010.0694,0.0,0.9134,0.9332,17.13,14.6315,9.4115,18.6462,4.1305,5.0272,4.5655,-0.0202,0.0,0.0037,3.25,251.4286,26.4206,,2.8349,7.6372,86.446,83.3726,15.4662,142.4264,양품
-1.5091,-0.0092,23.816,0.0277,-5554.75,69.9667,2.5502,-0.7709,15.81,165.1625,6.6894,0.0838,1.925,130.0112,2.0078,8.3823,0.0162,5.5216,0.8705,21.5091,0.5353,2609.0,15.9,,3.0014,9.1036,1010.0694,0.0,1.8156,0.9306,19.65,21.6272,10.8065,21.395,4.422,6.8431,4.5601,0.0069,831.6265,0.0034,3.25,0.0,28.1825,,3.383,4.2176,86.9644,87.0772,15.4662,147.3009,양품
2.44,-0.0098,45.6853,0.0275,-5695.0,73.9222,2.4823,-0.7709,15.81,190.4265,7.4166,0.0835,1.925,323.0614,1.9883,8.3845,-0.0032,6.3592,0.8705,17.56,0.5353,2628.25,15.9,,2.7055,8.4107,1010.0694,0.0,1.5559,0.9185,14.86,35.528,14.4828,7.0559,2.0312,6.0401,4.5677,-0.0201,325.8197,0.0032,3.25,495.7746,24.7969,,2.4518,7.1685,86.8972,85.07,15.4662,148.1755,양품
-3.45,-0.0143,26.4808,0.018,-6254.25,74.5889,3.6712,-0.7569,15.54,66.5601,7.5951,0.0915,1.324,297.9445,1.809,8.886,-0.0077,5.7472,0.7076,23.45,0.7072,2314.25,15.59,,5.0946,15.3649,984.0379,0.0,1.0405,0.92,12.84,48.6777,16.75,11.4252,2.4667,5.9053,4.5361,0.0161,177.1014,0.0033,2.583,0.0,32.4091,,1.61,6.3573,86.2011,83.9888,15.4662,151.8982,양품
4.9209,-0.012,24.948,0.0347,-6354.5,74.1444,10.5093,-0.7709,15.81,144.5153,7.9323,0.1451,1.925,311.6681,0.622,9.152,0.0007,7.3077,0.8705,15.0791,0.5353,2273.0,15.9,,4.5856,13.3439,1010.0694,0.0,1.5844,0.9082,12.42,44.2576,8.7527,10.1826,1.8497,5.3264,4.5341,-0.0051,67.6704,0.0053,3.25,0.0,18.784,9330.76,1.258,5.8428,86.236,84.0132,18.0422,149.82,양품
-4.6173,-0.0094,58.5885,0.0208,-6330.5,73.5667,5.8178,-0.0946,15.77,21.5639,5.0832,0.1477,1.461,76.1949,1.8055,8.886,0.0029,4.7989,0.6595,24.6173,0.8019,2295.5,15.8,,6.5247,8.4577,1015.5533,0.0,1.5659,0.9306,5.18,19.939,4.4964,4.9739,2.9133,5.0841,4.6246,-0.0002,156.8025,0.0041,2.671,0.0,30.6183,,2.0061,4.5529,86.2011,83.9888,12.9932,149.88,양품
-1.65,-0.0136,40.5157,0.0209,-5594.75,75.0333,5.7416,-0.0946,15.77,244.9536,6.444,0.1924,1.461,456.2948,1.9955,9.004,-0.0087,5.7336,0.6595,21.65,0.8019,2661.75,15.8,,8.1297,12.0612,1015.5533,0.0,1.2257,0.9266,21.2,27.3331,11.5891,4.4444,4.3222,4.5493,4.5342,0.0121,263.637,0.0043,2.671,0.0,29.6873,,1.3649,6.3783,86.4814,84.1675,18.3361,149.0336,양품
-2.9818,-0.0122,18.8139,0.0258,-5093.75,73.0,5.8663,-0.7709,15.81,158.4874,6.3746,0.175,1.925,382.1739,1.9327,8.7552,0.0075,6.3751,0.8705,22.9818,0.5353,2719.75,15.9,,5.4795,10.6616,1010.0694,0.0,1.8078,0.9317,16.05,38.5132,10.1857,21.7894,4.2322,4.622,4.611,-0.0222,550.3354,0.0043,3.25,0.0,28.4637,8564.8599,4.4203,5.5699,86.438,85.9625,15.4662,139.9827,양품
2.0318,-0.0101,23.7037,0.0227,-5193.25,72.3,1.8702,0.6623,15.77,19.906,7.8022,0.0593,0.9885,291.4497,2.011,8.7512,-0.0004,6.9246,0.8781,17.9682,0.4492,2530.25,15.8,,5.2559,12.1021,1004.653,0.0,1.8156,0.9336,10.52,20.8576,6.2829,21.4774,4.2078,4.3582,4.5531,0.0111,766.3087,0.0052,2.951,487.8049,21.6831,,4.1558,6.7181,86.446,83.3726,13.3515,146.1618,양품
-0.2255,-0.0112,26.8757,0.0205,-5465.75,73.4556,2.5631,-0.0946,15.77,115.2635,7.4119,0.0838,1.461,236.6071,1.9872,8.941,-0.0015,6.148,0.6595,20.2255,0.8019,2558.5,15.8,,4.4925,12.9528,1015.5533,0.0,1.8156,0.9205,8.82,15.9479,9.5871,6.6852,2.168,4.012,4.5377,-0.0065,0.0,0.0034,2.671,0.0,26.0373,,2.4612,5.7297,86.2164,84.0447,15.4662,150.05,양품
-2.0455,-0.013,31.5082,0.0214,-5097.0,72.0,3.2004,-0.1892,15.73,81.1557,6.0673,0.1034,1.21,186.3384,1.9855,9.065,-0.0129,6.0296,0.6153,22.0455,0.7753,2599.25,15.77,,5.8333,10.549,1001.6042,0.0,1.8156,0.9246,13.1,14.8251,5.863,5.9564,3.9258,5.1566,4.5616,0.0083,413.6002,0.0053,2.538,655.7377,27.9357,8185.2001,2.6198,5.4877,86.3325,84.0773,15.4662,145.0573,양품
0.9027,-0.0097,50.2564,0.0208,-6427.5,70.5111,6.1805,0.6623,15.77,21.7639,5.366,0.1457,0.9885,124.5512,1.808,8.6384,-0.0122,4.9113,0.8781,19.0973,0.4492,2269.5,15.8,,3.8292,15.2552,1004.653,0.0,0.9513,0.9317,20.44,22.544,9.76,7.7526,2.7879,3.8619,4.5969,0.0217,0.0,0.0029,2.951,0.0,27.1184,,3.685,2.9366,86.8535,86.0636,19.2227,140.0864,양품
-4.8809,-0.0091,50.4801,0.0248,-5321.75,71.9333,4.4135,-0.8515,15.72,94.4334,9.0924,0.1358,1.21,308.5184,1.9768,8.9605,0.0068,7.2851,0.6402,24.8809,0.8348,2509.5,15.75,,5.8387,14.1414,1002.7238,0.0,1.8857,0.9202,19.42,8.0728,17.8318,4.2811,2.3234,5.8979,4.5681,-0.0091,218.1971,0.0039,2.562,0.0,34.2526,8305.7,3.1474,6.3555,86.4061,84.078,27.4928,141.2364,양품
-3.88,-0.0122,36.999,0.0122,-5153.5,72.7556,4.8477,-0.9461,15.73,138.2061,7.4903,0.1455,1.13,678.4318,2.007,8.3675,0.0062,6.553,0.7269,23.88,0.6844,2623.25,15.77,,3.8485,10.8383,997.5587,0.0,0.7751,0.9161,13.25,22.441,18.4936,4.7518,2.4472,4.8058,4.4969,-0.021,367.7835,0.0055,2.673,0.0,32.1774,,3.7858,5.4438,86.8342,85.2544,15.4662,149.8191,양품
4.7573,-0.0095,42.0499,0.0276,-5370.25,71.1444,1.7278,0.6623,15.77,144.9031,7.1218,0.0514,0.9885,162.1201,2.0072,8.8054,0.0027,7.1842,0.8781,15.2427,0.4492,2621.75,15.8,,5.9035,11.2121,1004.653,0.0,1.8156,0.9207,11.75,25.0963,7.2728,6.0094,2.0031,6.981,4.5509,-0.004,165.2207,0.003,2.951,706.6667,19.8525,,2.2514,5.8575,86.2893,85.0209,15.4662,153.1291,양품
-5.0918,-0.0126,31.8091,0.0235,-5488.5,70.8778,3.1347,-0.8515,15.72,132.275,6.8619,0.1017,1.21,401.0391,1.9925,8.8331,-0.0029,5.4831,0.6402,25.0918,0.8348,2703.0,15.75,3.267,4.2326,15.0503,1002.7238,0.0,0.7115,0.9187,19.48,20.547,18.1127,6.518,2.4101,6.4652,4.5479,0.0208,173.4155,0.006,2.562,909.0909,33.8967,8771.79,3.0654,5.918,87.0785,85.2836,15.4662,150.6536,양품
-0.6345,-0.0103,40.0,0.0231,-5475.0,74.5778,5.5812,-0.0946,15.77,285.9981,7.9629,0.1728,1.461,773.0877,1.993,9.2189,0.0037,6.2952,0.6595,20.6345,0.8019,2571.25,15.8,,8.0453,14.6744,1015.5533,0.0,0.7929,0.92,17.86,20.6642,13.7836,6.1187,2.3832,4.1859,4.5298,0.0105,0.0,0.005,2.671,0.0,28.4314,,3.2824,6.6586,86.6498,84.1818,12.5454,150.9827,양품
-4.7227,-0.0122,36.0287,0.0214,-5868.25,73.6556,2.4444,0.6623,15.77,96.1856,8.3869,0.0773,0.9885,469.5433,1.9745,8.7786,0.0024,7.1645,0.8781,24.7227,0.4492,2769.5,15.8,,5.4307,14.5302,1004.653,0.0,1.8156,0.92,13.47,33.9624,16.8155,3.9551,2.2048,4.6571,4.5361,0.0105,272.512,0.0033,2.951,632.2581,32.7695,,3.6433,6.0768,86.4039,83.3424,15.4662,149.6627,양품
-2.0164,-0.0122,49.0296,0.0235,-5372.0,72.2333,1.4246,-0.0946,15.77,157.8533,7.6205,0.0496,1.461,316.9805,2.008,9.4749,-0.0097,7.2691,0.6595,22.0164,0.8019,2431.5,15.8,3.4882,4.1532,9.5642,1015.5533,0.0,0.5209,0.9202,7.79,18.5584,17.5373,6.8349,2.1623,7.1862,4.5681,0.0224,442.3805,0.0026,2.671,181.4433,30.4711,8874.9001,2.5794,5.9206,87.4597,86.4072,15.4662,153.3491,양품
-0.3773,-0.0111,38.7824,0.0251,-5468.5,67.9,1.8444,0.6623,15.77,146.5196,7.987,0.071,0.9885,81.3736,1.9928,8.7326,-0.0063,6.4167,0.8781,20.3773,0.4492,2525.0,15.8,,3.8292,12.1514,1004.653,0.0,1.208,0.9205,15.52,13.0713,8.5627,5.5289,2.368,5.0724,4.5377,0.0228,0.0,0.0053,2.951,0.0,25.9834,9184.45,4.0104,5.6675,86.441,85.4593,31.9165,149.4373,양품
2.8691,0.0016,244.2748,0.0239,-5575.0,72.5,1.2142,0.3784,15.73,203.4838,6.8321,0.0419,0.9365,421.9115,1.9828,8.6695,-0.0134,5.8665,0.8741,17.1309,0.4108,2703.5,15.71,,4.8276,12.1015,1000.1451,0.0,0.7046,0.9337,11.34,75.3229,9.6172,4.9954,3.844,9.6984,4.678,-0.0471,187.8644,0.0098,2.985,26.0504,24.2974,8349.51,1.6236,6.1116,86.6658,85.4487,35.0595,147.3445,불량
-3.9073,-0.0124,55.814,0.0233,-6247.0,72.7556,5.3102,-0.0946,15.77,46.1158,6.3454,0.0841,1.461,183.3885,0.6845,9.152,-0.0055,5.8992,0.6595,23.9073,0.8019,2273.0,15.8,,6.1851,10.2245,1015.5533,0.0,0.9095,0.9306,21.37,25.9769,14.3964,26.1109,4.275,6.9496,4.5601,0.0275,430.7352,0.0042,2.671,0.0,30.5276,8694.69,4.8319,4.597,86.236,84.0132,13.6088,147.2018,양품
-2.0718,-0.012,32.4662,0.0236,-5233.25,71.3889,3.6961,-0.7709,15.81,338.1936,7.132,0.1164,1.925,519.2747,1.9915,8.8054,0.0206,6.4696,0.8705,22.0718,0.5353,2722.75,15.9,,4.6226,14.6762,1010.0694,0.0,0.8336,0.9205,11.79,12.0521,9.3546,5.3298,2.4002,5.7777,4.5377,-0.0006,698.4204,0.0034,3.25,0.0,27.9451,9160.05,3.7712,6.0171,86.2893,85.0209,30.5859,149.8873,양품
1.3464,-0.01,47.0588,0.0234,-5366.25,72.1556,3.3217,0.0,15.87,118.3286,6.7639,0.099,1.031,354.967,1.954,8.7164,-0.004,6.4679,0.8667,18.6536,0.4169,2653.5,15.88,,5.6822,10.7448,1010.8564,0.0,1.8151,0.9317,17.29,23.983,11.2718,20.474,4.1409,5.3484,4.611,0.0322,938.8258,0.0062,3.026,757.8947,25.6961,,3.4991,4.8089,86.3672,83.8405,15.4662,147.5218,양품
-1.8045,-0.0086,42.0438,0.0205,-6458.0,74.7778,6.8027,-0.1892,15.73,28.5818,6.6992,0.1201,1.21,155.906,0.6387,8.6024,-0.0194,5.8052,0.6153,21.8045,0.7753,2280.25,15.77,,3.6107,10.9312,1001.6042,0.0,0.3877,0.9097,13.51,24.3754,17.2736,3.7775,2.4263,7.2043,4.5012,0.0024,691.0327,0.0053,2.538,466.6667,30.1905,8537.2601,3.6739,7.0884,86.8309,83.8792,15.4662,152.1318,양품
-4.4309,-0.011,26.2741,0.0216,-5641.25,72.9667,2.2695,-1.088,15.75,332.495,8.4078,0.0791,1.513,272.3789,1.97,8.3271,-0.0067,7.3376,0.4199,24.4309,0.7813,2756.75,15.77,,3.7003,12.8377,1011.88,0.0,1.0457,0.9097,13.84,23.011,22.5082,3.5302,2.3117,7.3228,4.5012,-0.0189,316.865,0.0034,2.832,691.8919,35.1566,9355.37,4.129,6.4575,87.0707,86.7232,31.3757,146.9373,양품
-2.1155,-0.0118,47.6089,0.024,-5138.5,72.7889,3.9369,-1.088,15.75,124.5187,5.7323,0.1308,1.513,408.3336,1.9625,7.6032,0.0102,5.053,0.4199,22.1155,0.7813,2519.75,15.77,,2.8851,8.9226,1011.88,0.0,1.1604,0.9304,16.08,18.8678,9.4814,5.5828,3.0832,4.6677,4.5846,0.0012,221.7014,0.0065,2.832,960.0,25.8775,8847.39,1.4979,5.4613,87.2358,105.6038,15.4662,147.3955,양품
-3.6509,-0.0125,39.9202,0.0173,-5587.0,71.7,4.6321,-1.088,15.75,206.2369,6.2494,0.1499,1.513,308.3083,2.0065,8.3271,0.0013,5.3177,0.4199,23.6509,0.7813,2552.5,15.77,,2.371,12.7776,1011.88,0.0,1.8156,0.9332,11.47,14.1717,5.9923,18.5005,3.8459,3.9068,4.5655,-0.0001,276.0956,0.0039,2.832,422.2222,29.6804,8709.7301,3.0092,4.0019,87.0707,86.7232,10.9698,155.1155,양품
-2.5382,-0.013,30.8582,0.025,-5566.0,74.3667,2.5636,-1.088,15.75,251.9934,8.1182,0.0778,1.513,445.2243,2.0002,9.2189,0.0147,6.4367,0.4199,22.5382,0.7813,2617.0,15.77,,7.1268,13.4235,1011.88,0.0,1.8156,0.9187,12.28,15.4941,6.8877,5.4953,2.7824,6.2289,4.5479,0.0254,310.4585,0.0051,2.832,0.0,29.1744,,2.58,8.1333,86.6498,84.1818,15.4662,150.7482,양품
4.4209,-0.0091,55.0206,0.0188,-5337.0,72.4889,4.3681,-0.0946,15.77,198.221,9.2874,0.1413,1.461,667.2576,1.9918,8.7552,0.0019,7.0032,0.6595,15.5791,0.8019,2561.25,15.8,,5.2422,8.852,1015.5533,0.0,1.283,0.9082,11.95,50.5048,11.7637,9.5086,2.1081,5.5992,4.5341,0.0051,132.3257,0.007,2.671,217.1429,19.1247,,2.1211,5.566,86.438,85.9625,45.6547,148.0555,양품
0.5773,-0.0111,21.646,0.0346,-6393.5,75.5778,5.0882,-0.8988,15.75,44.3349,6.9072,0.1224,1.404,193.5019,1.8135,8.4768,0.0005,6.8638,0.5922,19.4227,0.7567,2261.75,15.76,,3.1755,11.004,1002.1417,0.0,1.5742,0.9312,12.3,28.1723,6.9914,8.3972,3.4408,5.9787,4.5122,-0.009,0.0,0.0041,2.546,411.8812,27.5901,8707.69,3.9902,6.4144,86.7188,83.7826,28.4126,147.5245,양품
-0.1882,-0.0094,35.9788,0.0273,-5822.75,72.2778,4.4974,-0.9934,15.72,292.373,5.9,0.1516,1.385,450.6916,1.975,9.065,-0.0056,4.8447,0.655,20.1882,0.8266,2802.0,15.76,,5.8109,12.7014,999.4826,0.0,1.8156,0.9317,25.42,11.786,16.2055,19.9554,4.1691,4.4714,4.611,0.0086,0.0,0.0079,2.658,705.8824,29.5672,,3.8097,6.8114,86.3325,84.0773,20.5451,140.2255,양품
-2.2382,-0.0109,43.2184,0.0237,-5442.25,72.2667,2.7165,-0.0946,15.77,67.8202,5.7998,0.0849,1.461,429.3704,2.026,8.7512,0.0001,5.0974,0.6595,22.2382,0.8019,2569.25,15.8,,4.9815,13.0184,1015.5533,0.0,1.8156,0.9332,19.01,33.2311,10.0306,19.3337,4.2372,5.1526,4.5655,0.0222,468.684,0.0026,2.671,621.0526,30.0506,9473.2401,2.7854,4.6464,86.446,83.3726,15.4662,155.2618,양품
-1.1655,-0.0156,32.7185,0.0206,-5275.5,69.0222,2.49,-0.5677,15.76,174.7653,5.8631,0.0856,1.39,467.259,2.0122,9.7137,0.0032,5.3523,0.5887,21.1655,0.8258,2541.75,15.78,,4.0567,8.4475,1001.4281,0.0,0.4826,0.9303,7.55,26.0493,3.15,6.3943,2.723,2.7756,4.6029,0.0074,444.4618,0.0081,2.518,975.6098,26.6318,8248.1599,1.9408,3.786,86.9537,85.9501,15.4662,151.6782,양품
-0.4527,-0.0104,29.8795,0.0229,-5670.5,71.2556,3.4156,-0.9934,15.72,100.5332,5.8218,0.104,1.385,363.4799,1.9785,9.152,-0.0048,5.1153,0.655,20.4527,0.8266,2783.25,15.76,3.6769,6.4556,12.0918,999.4826,0.0,2.3631,0.9303,9.37,17.7883,4.8178,7.0456,2.6063,5.7777,4.6029,0.0031,0.0,0.0074,2.658,224.0,21.1738,9074.49,3.2307,5.9987,86.236,84.0132,21.1633,149.1936,양품
-3.8991,-0.0135,32.4723,0.0153,-5713.0,75.1778,4.7118,-0.9934,15.72,280.7027,5.4053,0.1534,1.385,566.7422,1.9728,9.004,-0.0004,5.3065,0.655,23.8991,0.8266,2700.0,15.76,,6.2518,11.3117,999.4826,0.0,2.1638,0.9306,7.46,18.3369,3.3288,5.5704,3.0128,4.1392,4.6246,-0.0078,63.861,0.0034,2.658,0.0,30.4731,,0.8378,3.9098,86.4814,84.1675,15.4662,150.5136,양품
1.5118,-0.0115,27.0153,0.0226,-5455.75,75.1222,4.7864,-0.9934,15.72,82.9915,6.6226,0.165,1.385,447.3741,2.0093,8.4597,0.008,5.8822,0.655,18.4882,0.8266,2546.25,15.76,,2.5292,8.633,999.4826,0.0,0.6211,0.9312,10.66,26.3727,5.4095,8.2526,3.6371,5.0366,4.5122,0.0118,799.0395,0.0052,2.658,332.5843,26.6434,8992.5401,4.0081,3.6684,86.6684,84.0019,55.0208,148.7118,양품
-2.3127,-0.0102,61.0086,0.0387,-5300.5,74.4667,3.9519,-0.9934,15.72,196.8847,8.7002,0.122,1.385,269.6572,2.0068,8.5615,-0.0002,6.7224,0.655,22.3127,0.8266,2602.75,15.76,,4.7001,6.5667,999.4826,0.0,1.6364,0.9202,17.29,17.4514,10.9218,4.8311,2.2628,4.7977,4.5681,0.0039,571.1871,0.0039,2.658,296.0,28.8298,8203.1301,3.5417,6.0801,87.1811,87.3732,23.8789,147.7791,양품
0.6482,-0.0108,38.934,0.0221,-6430.25,74.8556,7.876,-0.5677,15.76,48.6715,5.8779,0.1793,1.39,199.4265,1.794,8.5529,0.0048,5.3477,0.5887,19.3518,0.8258,2268.75,15.78,,4.4085,9.8013,1001.4281,0.0,1.8156,0.9317,11.48,27.0261,6.768,5.2855,2.9032,4.9008,4.5969,-0.0069,862.4123,0.0053,2.518,0.0,27.4139,9015.5001,2.0155,4.654,86.7495,83.7644,19.6342,141.6091,양품
-4.3518,-0.0097,36.036,0.0236,-5219.5,73.6,2.8491,-0.9934,15.72,212.0039,7.8757,0.0853,1.385,757.6035,1.9752,8.947,0.0025,6.1966,0.655,24.3518,0.8266,2611.5,15.76,,6.9293,10.2565,999.4826,0.0,1.8156,0.9187,12.61,20.7889,8.7955,3.6037,2.5124,5.9175,4.5479,0.0228,285.398,0.0035,2.658,624.0,31.4736,,3.7352,6.2296,86.8002,84.0832,15.4662,155.3027,양품
5.9282,-0.011,45.3001,0.0198,-5638.25,73.0222,4.6753,-0.9934,15.72,305.6047,5.5561,0.1577,1.385,229.3576,1.9972,8.3271,0.0093,5.8179,0.655,14.0718,0.8266,2578.25,15.76,,3.0128,10.241,999.4826,0.0,2.6164,0.9337,14.65,49.582,7.8606,24.0416,4.1751,4.936,4.5331,0.0237,335.6847,0.0032,2.658,0.0,17.7128,8362.9301,5.1988,5.9994,87.0707,86.7232,24.7258,141.6127,양품
5.6382,-0.0091,49.3827,0.0277,-5685.5,72.2444,1.9881,-0.9934,15.72,345.987,7.2133,0.0595,1.385,226.9045,2.0075,8.7609,0.0026,6.8134,0.655,14.3618,0.8266,2843.5,15.76,,4.291,8.7782,999.4826,0.0,1.0153,0.9186,17.05,20.5975,18.7736,7.396,2.0347,7.1516,4.546,0.0163,130.7159,0.0051,2.658,256.8807,23.5333,8331.01,2.2798,6.1847,87.0545,85.8815,15.2498,142.0664,양품
-3.1818,-0.0095,46.3768,0.0239,-5281.0,73.2556,3.3435,-0.9934,15.72,163.9743,8.8926,0.1106,1.385,229.5096,1.9972,8.3267,-0.018,7.415,0.655,23.1818,0.8266,2497.75,15.76,,5.1873,11.59,999.4826,0.0,1.8156,0.9202,13.32,16.2118,10.5846,6.7003,2.4241,6.16,4.5681,0.0141,334.0857,0.0036,2.658,800.0,28.4535,8727.23,3.1279,6.1339,86.889,87.3041,15.4662,151.9473,양품
3.6809,-0.0123,41.5902,,-5223.25,69.8111,2.2734,0.0,15.93,179.7081,4.8908,0.0767,1.333,582.1783,1.9945,8.6382,,4.3747,0.8722,16.3191,0.38,2670.5,15.93,,5.873,10.1855,1016.2833,0.0,1.8156,0.9322,13.36,22.1915,7.6719,4.8129,2.5052,3.5974,4.7755,,128.7725,0.003,2.924,0.0,19.1895,8736.0401,1.5695,4.089,86.4852,86.2987,21.7271,152.0545,양품
5.6627,-0.0141,25.6,,-6424.25,70.2444,7.819,0.0,15.93,83.4361,5.8961,0.1968,1.333,167.3567,1.8,8.6382,,5.48,0.8722,14.3373,0.38,2275.75,15.93,,3.1319,11.2404,1016.2833,0.0,1.8156,0.9337,11.05,13.4113,5.782,4.9573,2.4262,3.4727,4.8019,,73.9926,0.0046,2.924,0.0,18.4428,9025.91,1.4681,5.2741,86.4852,86.2987,13.1086,149.74,양품
3.2882,-0.0134,23.221,,-5756.5,70.8333,3.3883,0.0,15.93,54.8574,5.3304,0.1104,1.333,351.9285,1.996,8.6382,,4.8196,0.8722,16.7118,0.38,2651.0,15.93,,4.9412,10.3371,1016.2833,0.0,1.8156,0.9322,12.24,25.2868,9.8361,3.5794,2.5681,2.8136,4.7755,,176.0852,0.006,2.924,213.9535,20.2216,8754.1,2.1514,4.7074,86.4852,86.2987,7.3792,150.34,양품
4.6964,-0.0138,44.0831,,-5338.75,72.8556,4.5425,0.0,15.67,209.1513,6.1135,0.1395,1.541,375.3979,1.991,8.1728,,5.3512,0.5768,15.3036,0.8012,2721.75,15.73,,4.6668,11.1683,997.7594,0.0,1.8033,0.9337,11.04,33.6993,8.1758,22.9041,3.7545,4.1743,4.4933,,347.7158,0.0033,2.454,439.4366,21.7822,9435.89,4.6627,6.0419,86.3506,85.8638,37.3466,149.7245,양품
-2.4436,-0.0127,37.684,,-5056.25,71.0444,3.2056,0.0,15.67,316.1786,7.3467,0.1054,1.541,599.6418,1.984,8.1728,,7.1247,0.5768,22.4436,0.8012,2565.25,15.73,,3.9412,9.8197,997.7594,0.0,1.8156,0.9353,15.75,32.8099,14.1564,2.6308,3.9347,5.0766,4.6118,,195.2009,0.0033,2.454,0.0,29.9794,9253.3099,1.6601,6.7504,86.3506,85.8638,15.5389,151.4782,양품
1.5645,-0.0117,30.0107,,-5222.0,72.6,4.7637,-0.5677,15.76,154.3006,4.885,0.1613,1.39,356.1788,2.0217,8.7164,,4.0859,0.5887,18.4355,0.8258,2678.0,15.78,,5.3719,8.8905,1001.4281,0.0,1.7667,0.9317,18.2,19.8777,11.6236,22.81,3.9468,6.6138,4.611,,0.0,0.0047,2.518,477.7778,24.9562,,4.6357,5.0991,86.3672,83.8405,15.4662,147.42,양품
2.9545,-0.014,35.094,,-6457.75,72.3444,5.465,0.0,15.67,46.9645,5.8635,0.1338,1.541,225.7452,1.821,8.1728,,5.1527,0.5768,17.0455,0.8012,2350.5,15.73,,3.3175,8.7114,997.7594,0.0,1.0968,0.9337,13.08,26.1713,6.6796,22.4344,3.9679,5.7415,4.4933,,579.446,0.0038,2.454,659.6491,23.5939,8688.79,4.6798,6.2215,86.3506,85.8638,15.4662,149.7855,양품
-4.99,-0.011,31.7101,,-5491.75,73.2333,2.7585,-0.8515,15.72,77.0152,6.2058,0.0902,1.343,411.2739,2.0257,13.5481,,5.8122,0.6102,24.99,0.8223,2646.0,15.74,,5.462,9.1213,1002.4237,0.0022,1.428,0.9327,20.08,17.566,7.8891,7.4506,3.6321,4.3431,4.4844,,170.9421,0.0035,2.499,0.0,30.6875,9155.38,2.2251,4.9131,86.8485,85.3687,10.5337,145.75,양품
3.0682,-0.009,42.1053,0.0272,-5727.0,72.3333,1.9812,-0.5677,15.76,304.6714,7.3852,0.0576,1.39,265.1276,1.9987,8.9605,0.0093,5.5103,0.5887,16.9318,0.8258,2692.0,15.78,,6.0829,10.6286,1001.4281,0.0,1.9245,0.9082,12.57,35.7768,8.7491,7.8488,2.2113,4.9841,4.5341,-0.0096,252.9185,0.0057,2.518,0.0,20.6576,8347.72,2.4513,5.8174,86.4061,84.078,15.4662,150.48,양품
